timestamp_ns,action_json
1761391583261448740,{"shoulder_pan.pos": 33.74757281553397, "shoulder_lift.pos": -98.9430894308943, "elbow_flex.pos": 60.76555023923444, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391583388962241,{"shoulder_pan.pos": 33.126213592233, "shoulder_lift.pos": -89.7560975609756, "elbow_flex.pos": 55.45889517181385, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391583518663841,{"shoulder_pan.pos": 33.04854368932041, "shoulder_lift.pos": -83.739837398374, "elbow_flex.pos": 49.54327968682034, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391583646432742,{"shoulder_pan.pos": 32.271844660194176, "shoulder_lift.pos": -78.9430894308943, "elbow_flex.pos": 44.32361896476729, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391583805433642,{"shoulder_pan.pos": 28.69902912621359, "shoulder_lift.pos": -75.28455284552845, "elbow_flex.pos": 40.060896041757275, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391583965307843,{"shoulder_pan.pos": 27.145631067961176, "shoulder_lift.pos": -72.35772357723577, "elbow_flex.pos": 37.10308829926055, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391584093971743,{"shoulder_pan.pos": 26.601941747572823, "shoulder_lift.pos": -70.48780487804878, "elbow_flex.pos": 35.798173118747286, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391584222221544,{"shoulder_pan.pos": 21.864077669902898, "shoulder_lift.pos": -68.21138211382114, "elbow_flex.pos": 34.232274902131365, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391584382391444,{"shoulder_pan.pos": 17.825242718446617, "shoulder_lift.pos": -65.4471544715447, "elbow_flex.pos": 31.970421922575042, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391584477705145,{"shoulder_pan.pos": 13.165048543689323, "shoulder_lift.pos": -62.27642276422764, "elbow_flex.pos": 28.925619834710744, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391584574492045,{"shoulder_pan.pos": 9.592233009708735, "shoulder_lift.pos": -60.65040650406504, "elbow_flex.pos": 27.359721618094838, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391584669748046,{"shoulder_pan.pos": 5.398058252427191, "shoulder_lift.pos": -59.43089430894309, "elbow_flex.pos": 26.924749891257065, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391584798103646,{"shoulder_pan.pos": 0.893203883495147, "shoulder_lift.pos": -59.10569105691057, "elbow_flex.pos": 27.620704654197482, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391584893509446,{"shoulder_pan.pos": -3.3786407766990294, "shoulder_lift.pos": -59.10569105691057, "elbow_flex.pos": 29.09960852544583, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391585022228447,{"shoulder_pan.pos": -5.708737864077676, "shoulder_lift.pos": -59.83739837398374, "elbow_flex.pos": 33.97129186602871, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
